category,phone_type,description_headers,tags,phone,company_name,address,short_description,description_paragraphs,gen_description,company_site_url
Vikarbureauer,Fax,,,"44 27 30 00,36 89 30 10",Team System Vikar ApS,"Herlev Hovedgade 119, 2730 Herlev",Not specified,,,http://www.systemvikar.dk
Vikarbureauer,Tlf.,,,"70 23 53 70,70 23 33 25,70 23 33 70,70 23 63 70",Baltic Workforce SmbA,"Langebrogade 5, 1411 København K",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"40 78 21 12,40 62 31 23,


    ,
                            ",MR VikarService ApS,"Smedeland 7, 1. sal., 2600 Glostrup",Not specified,,,http://www.mrvikarservice.dk
Vikarbureauer,,,Vikarbureauer,70 20 03 83,Hartmanns A/S,"Ny Østergade 5, 3600 Frederikssund",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"70 20 29 28,66 10 20 80",Wikar ApS,"Agerhatten 16, Tornbjerg, 5220 Odense SØ",Not specified,,,http://www.vsd.dk
Vikarbureauer,,,,,UU Århus,"Værkmestergade 15 B, 8000 Aarhus C",Not specified,,,Company site unknown
Vikarbureauer,,,,98 46 52 23,Fladholt Rujob ApS,"Hestvangvej 6, Karup, 9300 Sæby",Not specified,,,Company site unknown
Vikarbureauer,,,,58 14 13 14,Skælskør Service Kompagni John Thorkild Pedersen,"Sønder Bjergevej 191, Sdr. Bjerge, 4261 Dalmose",Not specified,,,Company site unknown
Vikarbureauer,,,,26 29 22 42,Kvi ApS,"Ådalen 105, 9700 Brønderslev",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"55 34 14 00,24 94 19 78,24 94 19 79,24 94 20 23",Vip Vikar,"Algade 38 C, 1. sal., 4760 Vordingborg",Not specified,,,http://www.vipvikar.dk
Vikarbureauer,Fax,,,"86 18 03 83,86 18 03 53",Proffice A/S,"Østergade 33, 8000 Aarhus C",Not specified,,,http://www.proffice.dk
Vikarbureauer,,,,,Dp Vikar ApS,"Suså Landevej 19, Gelsted, 4160 Herlufmagle",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"87 11 07 44,87 12 03 78,87 11 07 40",Temp-Team A/S,"Torvegade 21, 8900 Randers C",Not specified,,,http://www.temp-team.dk
Vikarbureauer,Mobil,,,"30 42 75 91,22 46 99 78",Juul &amp; Partner v/ Henrik Juul Hansen,"Nørholmsvej 35, 9000 Aalborg",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"75 45 37 81,75 45 35 77",Dfh Ejendomme ApS,"D. Lauritzens Vej 14, 6700 Esbjerg",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"33 15 42 06,45 16 19 19,45 76 65 75,28 51 56 12",Taplow Denmark P/S,"Slotsmarken 14, 1. tv., 2970 Hørsholm",Not specified,,,Company site unknown
"Rekrutteringsfirmaer,Vikarbureauer",Fax,,,"86 17 50 49,86 17 50 51",eliteMatch,"Prins Knuds Vej 26, 8240 Risskov",Not specified,,,http://www.elitematch.dk
Vikarbureauer,,,,42 30 35 05,Carpe Diem,"Hans Atkesvej 3, 3550 Slangerup",Not specified,,,http://carpediemvikar.dk
Vikarbureauer,Mobil,,,"97 45 24 86,24 24 97 06",Haderup Vikarservice v/ Bo Møller Frederiksen,"Karupvej 13, 7540 Haderup",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"33 91 18 00,33 91 18 03",Laigaard &amp; Partners A/S,"Store Kongensgade 40 H, 3. sal., 1264 København K",Not specified,,,http://www.laigaard-partners.dk
Vikarbureauer,,,,,Timeselectas A/S,"Park Allé 295, 2. sal., 2605 Brøndby",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"96 18 57 00,20 28 00 85,96 17 53 52",Nordvestjydsk Vikarservice,"Silstrupvej 12, Tilsted, 7700 Thisted",Not specified,,,http://www.nvvi.dk
Vikarbureauer,Mobil,,,"26 33 56 97,21 20 20 75,24 61 57 75,52 17 88 03",HammeRshøy Human Resource Center v/ Poul Hammershøy,"Gyldenstens Vænge 31, 3600 Frederikssund",Not specified,,,Company site unknown
Vikarbureauer,,,,75 75 33 17,P.J. Udlejning v/ Jørgen Løhde,"Østergade 31 A, 8740 Brædstrup",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"97 88 14 55,23 93 45 60,61 54 36 28",Holms Vikarservice,"Bækmarksbrovej 79, Flynder, 7660 Bækmarksbro",Not specified,,,http://www.holmsvikarservice.dk/
Vikarbureauer,,,,,Medicollect ApS,"Morsøvej 20, 2720 Vanløse",Not specified,,,Company site unknown
Vikarbureauer,,,,,Mla Invest ApS,"Saxogade 9, 1. th., 1662 København V",Not specified,,,Company site unknown
Vikarbureauer,,,,30 91 64 85,MB Vikar &amp; Maskinservice,"Toftegårdsvej 140, 9440 Aabybro",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"33 11 05 91,60 65 05 91,33 11 05 91",EM Vikarservice v/ Else Marie Christensen,"Eveldrupvej 13, Simested, 9620 Aalestrup",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"76 27 40 44,76 27 50 44,76 27 60 44,20 99 20 44","Busch Management Aps, Executive Search &amp; Busin…","Søstedvej 8, Søsted, 5792 Årslev",Not specified,,,http://www.busch-management.dk
Vikarbureauer,,,,35 35 67 71,Pitten Service ApS,"Rolighedsvej 19, 1958 Frederiksberg C",Not specified,,,Company site unknown
Vikarbureauer,,,,,Joblink Holbæk ApS,"Rolighedsstræde 11, st. th., 4300 Holbæk",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"74 65 39 30,20 24 59 79,40 26 14 99",PJR-Offshore-Services v/ Poul Jørgen Rødgaard,"Højmark 31, Rinkenæs, 6300 Gråsten",Not specified,,,Company site unknown
Vikarbureauer,Fax,,Vikar###Personalerekruttering###Byggemedarbejdere###Byggevikarer###Kantinemedarbejdere###Kontormedarbejdere,"38 88 94 00,38 88 94 01,


    ,
                            ",Adecco A/S,"Falkoner Allé 1, 2000 Frederiksberg",Not specified,,,http://www.adecco.dk
Vikarbureauer,,,,47 38 75 91,Konsulentfirmaet Jette Krog ApS,"Skoleparken 18, 3600 Frederikssund",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"55 50 50 69,40 32 76 26",Silver Advisory Group v/ Hans Henrik Lorents Hjorth,"Broksøvej 46, Broksø, 4160 Herlufmagle",Not specified,,,Company site unknown
Vikarbureauer,Fax,,"Vikarformidling###Personalerekruttering###Rekrutteringssparring###Advokatsekretærer, vikarjob###Sagsbehandlere, vikarjob###Sprogsekretærer, vikarjob###Translatører, vikarjob###Regnskabsmedarbejdere###Receptionister, vikarjob###Administration, vikarjob","33 11 70 14,33 11 70 16",ServiceBureau ApS,"H. C. Ørsteds Vej 50 C, 1879 Frederiksberg C",Not specified,,,http://www.servicebureau.dk
Vikarbureauer,Mobil,,,"97 97 56 57,20 44 56 57,21 26 66 57,97 97 56 67",Baltzer's Udlejning,"Krovej 36, Klitmøller, 7700 Thisted",Not specified,,,http://www.baltzers-udlejning.dk
Vikarbureauer,,,,38 32 16 16,Henrik Slaatorn,"Høeghsmindeparken 7, 1. tv., 2900 Hellerup",Not specified,,,http://www.castordata.dk
Vikarbureauer,,,,32 17 10 34,Mols Vikarservice,"Johnsgårdvej 10 A, 6870 Ølgod",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"86 85 12 78,40 64 00 34",Mester Selv ApS,"Tollundvej 5, 8600 Silkeborg",Not specified,,,Company site unknown
Vikarbureauer,,,,76 50 09 00,Danske Billund ApS,"Kløvermarken 120, 7190 Billund",Not specified,,,http://www.danske.as
Vikarbureauer,,,,48 76 07 50,"JKS a/s, Hillerød","Torvet 9, 3400 Hillerød",Not specified,,,http://www.jks.dk
Vikarbureauer,,,,26 80 44 40,Youngacademics ApS,"Porcelænshaven 6 A, 2000 Frederiksberg",Not specified,,,Company site unknown
"Handymænd,Vikarbureauer",,,,23 48 89 23,Handyman-til-leje,"Limfjordsgade 81, Gjøl, 9440 Aabybro",Not specified,,,http://www.handyman-til-leje.dk
Vikarbureauer,,,,,ROAHL v/ Thomas Lillelund Jensen,"P. Knudsens Gade 16, 2. th., 2450 København SV",Not specified,,,Company site unknown
Vikarbureauer,,,,,Job &amp; Anerkendelse,"Skovsøgade 10, 4200 Slagelse",Not specified,,,Company site unknown
"Vikarbureauer,Vognmænd",Tlf.,,,"70 26 26 10,70 26 70 09,70 26 70 19,98 24 48 99",ICB A/S,"Mortensgade 33, 9440 Aabybro",Not specified,,,http://www.icb.dk
Vikarbureauer,Mobil,,,"26 13 10 94,26 84 55 75,27 13 65 35,27 57 92 79",Konsulentfirmaet Vibeke Munk ApS,"Lynge Bygade 32, 3540 Lynge",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"38 38 11 60,75 54 32 43",Adecco Kolding,"Bredgade 32, 1. sal., 6000 Kolding",Not specified,,,http://www.adecco.dk
Vikarbureauer,Fax,,,"58 50 07 81,58 50 07 86,


    ,
                            ,
									,
								",Top Partners A/S,"Lindevej 2, 4200 Slagelse",Not specified,,,http://www.toppartners.dk
Vikarbureauer,Fax,,,"33 73 43 00,33 73 43 20",Access Personnel,"Nørre Voldgade 80, 1. sal., 1358 København K",Not specified,,,http://www.access-personnel.dk
Vikarbureauer,,,,,Dsp Gruppen A/S,"Søndergade 2, 9320 Hjallerup",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"60 70 75 85,45 70 75 85",Tip Top Service v/ Ali Nema,"Rørsangervej 13, 1. tv., 2400 København NV",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"55 31 13 55,20 21 89 09,20 23 89 09,20 55 55 53",Profil Search v/ Kim Devantier,"Bakkekammen 4, Balle, 4735 Mern",Not specified,,,http://www.profilsearch.dk
Vikarbureauer,,,,,Svanborg &amp; HR Mæglerne,"Herman Bangsvej 17, 7000 Fredericia",Not specified,,,Company site unknown
Vikarbureauer,,,,60 77 22 01,Unidan ApS,"Stentoften 24, 7100 Vejle",Not specified,,,Company site unknown
Vikarbureauer,,,,27 89 67 24,Primavikar v/ Malgorzata Tekla Andreasen,"Egehegnet 98, 2850 Nærum",Not specified,,,Company site unknown
Vikarbureauer,,,,74 83 37 10,Agerskov Vikarbureau ApS,"Vellerupvej 32, 6534 Agerskov",Not specified,,,Company site unknown
Vikarbureauer,,,,39 30 31 61,Svaneborg-Pipe ApS,"Vestergaardsvej 18, 9690 Fjerritslev",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"98 28 30 25,31 25 62 10",Laubek Vikarservice ApS,"Anemonevej 10, Klokkerholm, 9320 Hjallerup",Not specified,,,Company site unknown
Vikarbureauer,,,,61 66 55 27,Promann ApS,"Under Elmene 14 A, 2300 København S",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"70 27 66 30,29 41 44 38",HK UDVIKLING &amp; VÆKST ApS og Jobvækst Danmark ApS,"Jupitervej 1, 6000 Kolding",Not specified,,,http://www.hkuv.dk
Vikarbureauer,Fax,,,"73 63 09 44,73 63 09 40",Temp-Team A/S,"Storegade 16, 1. sal., 6200 Aabenraa",Not specified,,,http://www.temp-team.dk
"Vagtbureauer,Vikarbureauer",Fax,,,"86 19 78 00,86 19 60 19","Fadls Vagtbureau, Århus A/S","Nørre Alle 32, 8000 Aarhus C",Not specified,,,http://www.fadl-vagt.dk
Vikarbureauer,Fax,,,"70 20 10 00,87 30 97 01",Manpower A/S,"Åboulevarden 22, 5. sal., 8000 Aarhus C",Not specified,,,http://www.manpower.dk
Vikarbureauer,Fax,,,"96 18 17 50,96 18 17 51",JKS A/S,"Toldbodgade 2, 1. sal., sal., 7700 Thisted",Not specified,,,http://www.jks.dk
Vikarbureauer,Tlf.,,,"70 26 26 34,70 26 26 94,70 26 26 94",Bpa Service Danmark Personale S.M.B.A.,"Hammerensgade 1, 2. sal., 1267 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,40 96 21 55,Institut For Karriereudvikling A/S,"Frilandsvej 102, 1. sal., 9800 Hjørring",Not specified,,,Company site unknown
Vikarbureauer,,,,,Vikarformidlingen v/ Pernille Liland,"Taastrup Hovedgade 92, 2630 Taastrup",Not specified,,,Company site unknown
Vikarbureauer,,,,,Eren Vikargruppen ApS,"Herlev Hovedgade 119, 2730 Herlev",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"48 71 14 94,21 25 64 94",Bruun Consulting v/ Tonny Bruun Nielsen,"Hyttegårdsvej 9, Ramløse, 3200 Helsinge",Not specified,,,Company site unknown
Vikarbureauer,,,,73 69 40 49,Kenneth Paulsen,"Hellevadvej 48, Mjøls, 6230 Rødekro",Not specified,,,Company site unknown
Vikarbureauer,,,,70 22 28 44,Salix ApS,"Islands Brygge 32 A, 2300 København S",Not specified,,,Company site unknown
Vikarbureauer,,,,61 60 35 91,CS-Vikar,"Brunde Vest 2, Brunde, 6230 Rødekro",Not specified,,,Company site unknown
Vikarbureauer,,,,99 17 26 22,"Jobhus, Nykøbing, arbejdsvederlag","Ringvejen 45, 7900 Nykøbing M",Not specified,,,Company site unknown
Vikarbureauer,,,,51 19 68 30,DDV Vikar og Hjemmeservice ApS,"Hasselvej 44, 2830 Virum",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"86 87 75 60,23 90 05 60,26 11 57 23,27 84 24 99",IKA Vikarservice v/ Inga Kjærgård Andersen,"Allingskovgårdsvej 20, Grauballe, 8600 Silkeborg",Not specified,,,Company site unknown
Vikarbureauer,,,,28 94 58 07,B.C. Rådgivning og Vikarbureau ApS,"Agerstedvej 13, Sørå, 9340 Asaa",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"72 53 07 03,72 53 07 02",Aktiverings- og revacenter Faaborg,"Nyborgvej 58, 5600 Faaborg",Not specified,,,Company site unknown
Vikarbureauer,,,,,Hr Navigator ApS,"Smedebakken 14, 8600 Silkeborg",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"70 20 61 81,86 91 44 30","Teamvikaren.dk, Randers ApS","Haraldsvej 66, 8960 Randers SØ",Not specified,,,http://www.teamvikaren.dk
Vikarbureauer,,,,27 20 70 08,CPH Casting I/S,"Kattesundet 2 A, 1458 København K",Not specified,,,http://www.cphcasting.dk
Vikarbureauer,,,,75 19 55 62,Helle Vikarservice,"Hellevej 60, Helle, 6800 Varde",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"38 14 89 00,38 87 87 19",Backline Special Service ApS,"Bernhard Bangs Allé 39, 2000 Frederiksberg",Not specified,,,http://www.ihbc.dk
Vikarbureauer,Mobil,,,"74 42 50 95,30 34 35 03,74 42 24 73",Vircon Personalerådgivning &amp; - Udvikling ApS,"Kilen 29, 6200 Aabenraa",Not specified,,,http://www.vircon.dk
Vikarbureauer,,,,65 32 59 72,Schantz Engineering ApS,"Mesinge Mark 39, 5370 Mesinge",Not specified,,,Company site unknown
"Vikarbureauer,Cykelforretninger",,,,41 29 38 90,"Vili Nielsen, Alex","Møllevej 26, Fløng, 2640 Hedehusene",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"75 53 83 00,75 14 10 15",Jobcenter Kolding,"Skovvangen 42, Kolding Storcenter, 6000 Kolding",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"70 27 37 47,70 27 37 46,


    ,
                            ",Poolia Danmark A/S,"Langebrogade 5, 1411 København K",Not specified,,,http://www.poolia.dk
Vikarbureauer,Tlf.,,,"86 13 24 44,86 76 39 65,22 68 15 25,86 13 24 49",ActivCare A/S,"Nørre Alle 70 G, 8000 Aarhus C",Not specified,,,http://www.activcare.dk
"Vikarbureauer,VVS-installatører",Fax,,,"45 20 19 00,45 20 19 01,


    ,
                            ",Nordisk Håndværk ApS,"Bagsværdvej 84, 2800 Kgs. Lyngby",Not specified,,,http://www.nh-aps.com
Vikarbureauer,,,,,Ak Vikar,"Borgergade 39, 9362 Gandrup",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"70 26 23 22,70 26 23 28,51 37 33 19,70 26 23 21",Ready2care ApS,"Tølløsevej 294, Minnislyst, 4350 Ugerløse",Not specified,,,http://www.ready2care.dk
Vikarbureauer,,,,40 19 78 11,Nurse Partner Danmark A/S,"Nørre Farimagsgade 11, 1364 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,41 11 69 38,Vikarbureauet Danmark ApS,"Gl. Vordingborgvej 4, 4772 Langebæk",Not specified,,,Company site unknown
Vikarbureauer,,,,61 79 47 94,Lej En Bartender I/S,"Knolden 13 B, Himmelev, 4000 Roskilde",Not specified,,,http://www.lejenbartender.dk
Vikarbureauer,,,,,Baastad Human Resources ApS,"Ådalsparken 23, 6710 Esbjerg V",Not specified,,,Company site unknown
Vikarbureauer,,,,,Jobcenter Århus-Samsø,"Møllebakkevej 2, Tranebjerg, 8305 Samsø",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"98 24 36 16,28 35 06 01,28 35 06 02,28 35 06 03",Vestervang Data &amp; Teknik,"Kanalvej 79, Birkelse, 9440 Aabybro",Not specified,,,http://www.vestervangteknik.dk
Vikarbureauer,Mobil,,,"55 99 22 11,23 28 09 68,29 42 50 25,30 53 09 45",Gisp Denmark ApS,"Kastaniegårdsvej 41, Ejby, 4623 Lille Skensved",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"70 20 90 43,70 20 90 47",Viktech ApS,"Grenåvej 425, 8250 Egå",Not specified,,,http://www.viktech.dk
Vikarbureauer,,,,20 49 41 92,Esther Verlaan,"Arnåvej 9, Vester Højst, 6240 Løgumkloster",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"39 68 23 24,33 32 60 82",Jtf ApS,"Ræveskovsvej 3 B, 2820 Gentofte",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"35 11 14 15,61 70 41 73",VikarTeam-Nord v/ Annika Engelhardt Christensen,"Dr Mølle Strandvej 661, 3120 Dronningmølle",Not specified,,,Company site unknown
Vikarbureauer,,,,61 66 99 73,Mustapha Labrouzi,"Hostrups Have 1, 1954 Frederiksberg C",Not specified,,,Company site unknown
Vikarbureauer,,,,44 92 50 30,Sundvikar ApS Skovlunde,"Birthevej 1, 2740 Skovlunde",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"96 19 39 18,24 86 39 18",Madsbøll v/ Per Madsbøll Pedersen,"Norgesvej 64, Tingstrup, 7700 Thisted",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"45 87 04 87,45 28 19 19",ABSOLUT Personaleservice,"Firskovvej 6, 2800 Kgs. Lyngby",Not specified,,,http://www.absolut-personaleservice.dk
Vikarbureauer,,,,43 90 38 76,Inger Claesen ApS,"Blågårdsparken 10, 2670 Greve",Not specified,,,Company site unknown
Vikarbureauer,,,,,Valby Multi Service ApS,"Peter Sabroes Gade 16, st. tv., 2450 København SV",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"57 53 81 04,22 56 24 81",Tue Care ApS,"Artilleristen 24 B, 4100 Ringsted",Not specified,,,http://www.tuecare.dk
Vikarbureauer,,,,,Stageconsult v/ Niels Stage,"Ordrupvej 101, 4. sal., 2920 Charlottenlund",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"65 31 15 81,65 30 15 91",Witzel Vikarservice,"Kongegade 23, 2. sal., 5800 Nyborg",Not specified,,,http://www.witzel-vikar.dk
Vikarbureauer,Tlf.,,,"70 23 00 71,70 23 00 77",Mandskabskontoret ApS,"Vesterlundvej 13, 2730 Herlev",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"50 88 12 39,66 61 20 30",Hr Larsens Produktions Kompagni Jens Christian Larsen,"Odensevej 121, Skallebølle, 5492 Vissenbjerg",Not specified,,,Company site unknown
Vikarbureauer,,,,88 18 58 18,Hjemmeservicesyd ApS,"Høllevang 141, 6520 Toftlund",Not specified,,,http://www.landbrugsvikarsyd.dk
Vikarbureauer,Tlf.,,,"59 44 64 97,21 42 12 75",HR-Vikarer v/ Rene Rusborg,"Østervang 4 B, 4300 Holbæk",Not specified,,,Company site unknown
Vikarbureauer,,,,38 80 57 00,Mattak International v/ Per Rasmussen,"Ruten 153, 1. sal., 2700 Brønshøj",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"66 14 14 36,29 28 14 36",Tolstrup Headhunting A/S,"Chr. Richardts Vej 26 A, 5230 Odense M",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"61 27 74 11,98 16 46 08",AM Svejse og Vikar Service,"Hobrovej 317 A, 9200 Aalborg SV",Not specified,,,http://www.smedaalborg.dk
Vikarbureauer,Fax,,,"70 22 28 43,43 54 28 44,70 22 28 44,


    ,
                            ",Propincus A/S,"Skoleholmen 19, 2670 Greve",Not specified,,,http://www.salix.dk
Vikarbureauer,Fax,,,"70 25 77 25,70 27 40 40",Danstaff,"Københavnsvej 335, 4000 Roskilde",Not specified,,,http://www.scan-staff.dk
Vikarbureauer,Mobil,,,"75 83 35 04,28 72 35 04,61 35 68 27,75 82 35 04",NIKA Int. Recruiting Agency v/ Nikita G. Peter…,"Grønnegade 34, 2. tv., 7100 Vejle",Not specified,,,http://www.nikaagency.com
Vikarbureauer,,,,,Solsen Vikarservice v/ Susanne Boje Olsen,"Søvejen 28, Blegind, 8362 Hørning",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"50 52 30 10,40 10 02 20",Jobfee ApS,"Tingvej 19, Vindinge, 4000 Roskilde",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"45 86 88 90,24 65 85 90",BB Consulting v/ Bent Bilde Jensen,"Kirstineparken 45, 2970 Hørsholm",Not specified,,,Company site unknown
Vikarbureauer,,,,,Wittrock Consult ApS,"Bernstorffsvej 69 A, 2. tv., 2900 Hellerup",Not specified,,,Company site unknown
Vikarbureauer,,,,,Gammelgaards Svejseservice ApS,"Fabriksvej 15, 6650 Brørup",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"63 14 02 40,63 14 02 41,
									,
								",Vikargruppen Danmark,"Kongensgade 54, 2. sal., 5000 Odense C",Not specified,,,http://www.vgd.dk
Vikarbureauer,Mobil,,,"97 91 21 12,20 49 26 06",Pilgaards Service /Claus Pilgaard,"Stensagervej 12, Tingstrup, 7700 Thisted",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"75 57 26 60,24 46 15 06,27 12 53 56,27 50 67 66",Termansen VikarBureau v/ Jesper Termansen,"Vesterskovvej 20, Binderup, 6091 Bjert",Not specified,,,Company site unknown
Vikarbureauer,,,,,Tmn Crew ApS,"Tangbjergvej 25, 3650 Ølstykke",Not specified,,,Company site unknown
Vikarbureauer,,,,,Staff Services ApS,"Stubberup Byvej 32, 4540 Fårevejle",Not specified,,,Company site unknown
Vikarbureauer,,,,53 11 32 60,C - Company ApS,"Gammelgårdsvej 73, 1. sal., 3520 Farum",Not specified,,,Company site unknown
"Handymænd,Vikarbureauer",Mobil,,,"30 24 06 00,30 24 38 36",Mand &amp; Bil,"Damhusvej 66, 5000 Odense C",Not specified,,,http://www.mandogbil.dk
Vikarbureauer,Fax,,,"98 65 86 11,98 65 86 25",JOBDK Aars,"Himmerlandsgade 49, 1. sal., 9600 Aars",Not specified,,,http://www.jobdk.dk
Vikarbureauer,Mobil,,,"33 36 09 44,40 15 29 70,33 36 09 20",Temp-Team A/S,"Hauser Plads 20, 5. sal., 1127 København K",Not specified,,,http://www.temp-team.dk
